ID,Education,Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Children,Living_With,cluster,PCA1,PCA2,PCA3
460,Postgraduate,79930.0,72,1,3,5,8,2,0,0,54,690,1753,0,Partner,1,2.7856,-1.1744,0.5627
3726,Postgraduate,34320.0,66,1,1,0,2,8,0,0,40,133,17,1,Partner,0,-2.4272,-0.9554,0.331
6798,Graduate,37070.0,30,9,5,1,8,7,0,1,60,466,433,2,Alone,2,-0.7586,2.218,1.4782
5341,Undergraduate,81975.0,2,1,6,3,4,7,0,0,64,540,1588,1,Alone,2,0.991,1.7573,0.4559
1606,Graduate,38590.0,65,1,1,0,2,8,0,0,55,410,22,1,Partner,0,-2.2409,-0.7618,-1.352
9617,Graduate,15033.0,37,1,1,0,3,3,0,0,75,74,19,0,Alone,2,-1.3679,1.9449,-1.9031
3233,Postgraduate,62745.0,89,3,7,8,11,5,0,0,61,463,1117,1,Partner,1,2.286,-1.4238,1.7206
89,Undergraduate,22212.0,49,2,2,0,4,6,0,0,51,202,69,1,Partner,0,-2.3165,-0.9735,-0.5325
2936,Postgraduate,23661.0,46,1,1,0,3,7,0,0,44,207,23,1,Partner,0,-2.34,-0.943,0.4492
9449,Postgraduate,79761.0,32,1,5,2,11,3,0,0,68,268,605,1,Alone,2,1.656,1.4353,1.1932
7297,Graduate,7500.0,54,4,3,1,3,7,0,0,53,185,57,1,Alone,2,-2.331,1.9655,-0.844
313,Graduate,73455.0,98,1,6,5,10,3,0,0,58,244,2088,0,Alone,3,3.2613,1.714,-1.4933
9940,Graduate,64961.0,97,2,6,4,4,3,0,0,68,553,1009,1,Partner,0,1.0758,-1.1574,-0.9818
10735,Graduate,22804.0,75,1,2,0,2,9,0,0,55,333,26,1,Alone,2,-2.5294,2.0419,-1.2369
9529,Graduate,73687.0,8,1,3,9,9,2,0,1,36,213,1627,0,Partner,1,3.2689,-0.4746,-2.0343
6439,Graduate,61074.0,37,7,11,5,8,7,0,0,68,681,1102,1,Partner,1,1.4731,-1.2206,1.0316
7411,Postgraduate,31686.0,31,2,1,0,3,6,0,0,62,24,17,2,Partner,0,-2.3444,-1.1899,1.0217
2176,Graduate,80134.0,40,2,5,3,6,6,0,1,54,405,1690,1,Partner,1,1.7036,-0.4683,-0.5108
9265,Graduate,75027.0,74,2,9,4,6,5,0,0,73,536,1390,1,Partner,1,1.8573,-1.2116,-0.3872
8867,Postgraduate,67546.0,90,1,4,10,5,3,0,0,38,667,2126,0,Partner,1,2.9826,-1.1511,0.1854
8932,Postgraduate,65176.0,57,4,9,6,6,6,0,0,57,608,1531,1,Partner,1,1.8009,-1.3322,2.0999
10236,Postgraduate,31160.0,59,2,2,0,3,8,0,0,51,286,64,1,Alone,2,-2.0762,1.8047,1.0416
6340,Graduate,29938.0,52,2,1,0,3,6,0,0,41,245,26,1,Alone,2,-2.1205,2.0523,-1.603
10089,Graduate,102692.0,5,1,6,9,13,2,0,1,52,450,1112,0,Alone,3,4.4906,2.22,-1.0571
2227,Undergraduate,26490.0,92,2,3,1,5,6,0,0,68,645,210,0,Partner,0,-1.1828,-0.9981,-0.1795
10992,Graduate,75702.0,77,5,4,6,11,8,0,0,59,669,1148,2,Partner,1,1.0761,-1.2796,0.2697
5304,Postgraduate,30899.0,35,2,1,0,3,6,0,0,52,624,33,1,Alone,2,-1.8558,1.9085,1.2148
309,Postgraduate,63342.0,48,3,8,3,5,6,0,0,65,621,1101,1,Partner,1,0.925,-1.2096,2.1216
3406,Graduate,45989.0,97,4,3,2,7,3,0,0,62,615,322,1,Alone,2,-0.0557,1.7833,-0.6006
2661,Graduate,18701.0,95,4,2,0,4,5,0,0,62,390,44,2,Alone,2,-2.2209,1.8403,-0.4193
3153,Postgraduate,40737.0,24,1,1,0,2,8,0,0,69,203,17,3,Alone,2,-2.6973,1.706,1.858
10264,Graduate,15287.0,60,2,1,1,2,7,0,1,47,627,31,1,Alone,2,-2.055,2.665,-0.7905
1184,Postgraduate,69674.0,46,3,10,2,10,5,0,0,58,403,845,2,Alone,3,1.2508,1.4462,2.4509
4200,Postgraduate,44159.0,85,4,4,1,6,5,0,0,56,12,275,1,Partner,0,-0.7261,-1.3106,1.0839
9396,Postgraduate,37717.0,31,1,1,0,2,9,0,0,48,583,25,1,Partner,0,-2.351,-0.9014,0.9444
2387,Postgraduate,43776.0,9,6,5,2,4,8,0,1,74,511,275,2,Partner,0,-0.9763,-0.696,3.4092
6690,Postgraduate,38179.0,30,4,3,1,3,7,0,0,60,472,90,2,Partner,0,-1.9617,-1.1627,1.9902
1225,Graduate,80124.0,47,1,3,7,8,1,0,0,63,3,1495,0,Partner,1,2.8827,-1.1493,-2.1501
9703,Postgraduate,38097.0,70,4,3,2,2,7,0,1,56,622,184,2,Partner,0,-1.522,-0.623,2.2824
291,Graduate,72940.0,13,1,3,3,6,1,0,0,56,375,981,0,Partner,1,1.573,-0.93,-1.925
4557,Graduate,22070.0,11,2,2,2,2,6,0,0,56,268,67,1,Partner,0,-1.9474,-0.8031,-1.3114
2379,Graduate,69267.0,31,2,3,4,5,7,0,1,73,645,1635,0,Alone,3,1.7999,2.5074,-0.1766
5726,Postgraduate,31788.0,15,3,3,0,4,5,1,0,43,101,60,1,Alone,2,-1.7729,1.8304,0.5181
3066,Postgraduate,61905.0,2,2,4,2,4,5,0,0,51,145,231,1,Partner,0,-0.4383,-1.1261,0.8854
6336,Graduate,29315.0,55,4,2,0,4,6,0,0,66,84,48,2,Partner,0,-2.2589,-1.0887,-0.6581
10967,Graduate,33378.0,38,3,2,0,4,7,0,0,63,508,99,2,Alone,2,-2.1041,1.8804,-0.3056
2304,Postgraduate,66313.0,86,2,6,3,12,4,0,0,63,286,770,1,Partner,1,1.5718,-1.4266,1.3007
3445,Graduate,60714.0,56,2,7,4,10,5,0,1,70,528,957,0,Alone,3,2.3123,2.3299,-0.1933
7828,Postgraduate,77882.0,29,1,3,3,5,1,0,0,45,60,818,0,Partner,1,1.3575,-1.2024,-0.3282
3762,Postgraduate,69867.0,30,1,3,5,8,1,0,1,40,453,925,0,Alone,3,2.3849,2.2872,0.578
4391,Postgraduate,63841.0,64,1,9,3,9,6,0,0,58,434,908,1,Alone,3,1.4125,1.5694,1.6909
4669,Undergraduate,24480.0,46,3,3,0,4,7,0,0,45,503,102,1,Partner,0,-2.3206,-0.9478,-0.0985
10144,Graduate,51369.0,84,2,8,2,4,8,0,0,50,612,576,1,Partner,0,-0.4226,-0.9635,-0.6622
8652,Graduate,37760.0,20,2,4,1,6,7,0,0,80,667,317,0,Partner,0,-0.4268,-0.902,-0.5905
1672,Postgraduate,65640.0,74,1,5,1,8,2,0,0,52,120,461,1,Partner,1,0.6749,-1.306,0.4695
8962,Postgraduate,44319.0,18,2,2,0,3,5,0,0,51,73,37,2,Partner,0,-1.9248,-1.1834,0.8531
9974,Graduate,30631.0,75,1,3,1,2,7,0,0,52,352,70,1,Partner,0,-1.9416,-0.8627,-1.5374
10983,Graduate,75278.0,17,1,6,3,13,3,0,0,74,516,930,0,Partner,1,2.568,-1.1887,-1.0897
8148,Postgraduate,50898.0,88,13,6,2,12,5,0,0,70,537,859,2,Partner,0,0.3962,-1.7299,3.9929
10102,Graduate,79946.0,19,1,5,11,5,3,0,0,60,48,1478,0,Alone,3,3.0684,1.7358,-1.8027
4697,Postgraduate,35416.0,62,3,7,1,5,8,0,0,77,381,390,0,Alone,2,-0.3059,1.6936,1.9761
9262,Undergraduate,32414.0,11,1,1,0,3,7,0,0,42,360,52,0,Partner,0,-2.1259,-0.8225,-1.1376
7254,Graduate,38361.0,74,3,3,1,3,7,0,0,57,184,137,1,Partner,0,-1.673,-0.972,-1.1548
4543,Graduate,82497.0,32,1,2,7,9,4,0,0,46,606,1919,0,Partner,1,2.8192,-0.9473,-1.7561
4927,Graduate,16626.0,76,3,3,0,3,9,0,0,55,165,68,2,Partner,0,-2.9638,-0.9413,-0.6826
10451,Graduate,29672.0,6,1,0,0,3,6,0,0,61,474,25,2,Partner,0,-2.4564,-0.8667,-1.1043
2926,Postgraduate,55951.0,62,3,3,6,11,8,0,0,74,675,1374,1,Partner,1,1.4064,-1.2979,2.1717
2874,Undergraduate,35388.0,20,1,1,0,3,7,0,0,38,479,32,1,Alone,2,-2.3627,2.0477,-0.5383
9738,Postgraduate,42386.0,43,1,3,0,3,8,0,0,40,532,100,1,Partner,0,-1.8288,-0.9567,0.8086
7119,Graduate,68627.0,45,1,2,3,6,1,0,0,44,533,825,0,Alone,3,1.2818,1.9481,-2.0905
3924,Postgraduate,57912.0,34,5,8,3,12,5,0,0,61,104,916,1,Alone,3,1.5109,1.3923,2.1578
5827,Graduate,35246.0,53,4,3,1,3,5,0,0,68,74,62,2,Alone,2,-1.7616,1.7462,-0.4747
5596,Undergraduate,58821.0,44,1,9,2,9,6,0,0,70,260,728,1,Partner,1,0.6524,-1.3029,0.2788
10812,Postgraduate,46377.0,89,1,2,1,3,4,0,0,48,120,90,1,Partner,0,-1.1804,-1.1865,0.067
1717,Graduate,39747.0,43,3,5,1,4,8,0,0,38,77,273,1,Alone,2,-1.4421,1.9977,-1.0231
9491,Graduate,23976.0,68,3,3,1,3,7,0,0,42,184,66,1,Partner,0,-2.1442,-0.8934,-1.4642
9274,Postgraduate,80950.0,44,1,6,7,9,2,0,0,65,458,1213,0,Partner,1,3.1279,-1.356,0.7335
6609,Graduate,27038.0,64,1,3,0,3,9,0,1,60,649,107,0,Alone,2,-1.3365,2.7045,-0.6334
6963,Graduate,77457.0,85,1,2,5,10,1,0,0,79,116,1157,0,Alone,3,2.6636,1.5842,-1.7838
4440,Postgraduate,64100.0,93,1,8,3,6,7,0,0,62,292,546,1,Partner,1,0.4831,-1.2878,1.3585
1379,Postgraduate,42670.0,12,1,4,2,4,4,0,0,34,428,241,0,Partner,0,-0.3645,-0.8898,0.2071
10032,Graduate,12571.0,86,4,3,1,3,6,0,0,50,162,53,1,Alone,2,-2.129,1.8942,-1.1119
2826,Graduate,22574.0,28,2,2,0,3,7,0,0,59,244,37,3,Partner,0,-2.982,-0.9501,-0.5222
2437,Graduate,51381.5,69,1,6,5,12,3,0,0,37,391,1611,0,Partner,1,2.4452,-1.009,-1.8899
6320,Postgraduate,70893.0,42,1,6,6,10,3,0,0,50,508,1508,0,Alone,3,2.967,1.6227,0.8267
3050,Graduate,54198.0,13,6,3,1,6,4,0,0,60,194,235,2,Partner,0,-0.9701,-1.1504,-0.229
231,Postgraduate,28839.0,86,2,2,0,3,5,0,0,70,110,32,2,Partner,0,-2.064,-1.2304,1.2267
2392,Graduate,40321.0,59,2,3,0,3,7,0,0,54,335,102,2,Partner,0,-2.1283,-0.9196,-0.8373
9478,Graduate,66503.0,30,2,4,3,6,3,0,0,41,684,401,1,Alone,2,0.4387,1.9147,-1.193
113,Graduate,30833.0,33,2,1,0,3,5,0,0,75,348,28,2,Partner,0,-2.1216,-0.9484,-0.6795
2863,Graduate,51381.5,67,6,2,3,10,7,0,0,56,310,1052,3,Alone,2,-0.4731,1.5995,0.4634
1802,Graduate,64795.0,23,3,3,3,12,2,0,0,55,528,680,1,Partner,1,1.3132,-1.1016,-0.9719
520,Graduate,34421.0,81,1,1,0,2,7,0,0,52,363,30,1,Partner,0,-2.2149,-0.7743,-1.5549
8275,Postgraduate,47025.0,6,1,1,0,2,7,0,0,61,140,20,2,Alone,2,-2.1452,1.7471,1.2035
9750,Postgraduate,64325.0,41,5,10,3,5,7,0,0,65,507,1307,1,Alone,3,1.1493,1.5114,2.6899
2607,Graduate,40464.0,78,6,8,2,8,8,0,0,73,534,630,1,Alone,2,0.001,1.7141,0.8076
7214,Graduate,62187.0,49,1,4,8,5,3,0,0,69,359,1283,0,Partner,1,2.0873,-1.0532,-1.6397
5835,Postgraduate,14849.0,39,3,2,0,4,8,0,0,50,362,65,1,Alone,2,-2.3122,1.868,1.3898
3896,Graduate,27255.0,3,1,1,0,3,7,0,0,42,234,37,1,Partner,0,-2.3504,-0.7046,-1.7271
10350,Postgraduate,54432.0,37,1,1,0,3,4,0,0,76,416,38,3,Partner,0,-1.7554,-1.3194,1.5383
7786,Postgraduate,29999.0,22,4,3,1,4,8,0,0,40,501,160,1,Alone,2,-1.7919,1.8688,1.5914
2861,Graduate,24072.0,79,1,1,0,2,8,0,0,43,439,23,1,Alone,2,-2.5368,2.1602,-1.4319
663,Postgraduate,33996.0,46,1,1,1,3,4,0,0,37,291,71,0,Alone,2,-1.1228,1.9795,0.006
10675,Postgraduate,66334.0,82,2,9,3,5,5,0,1,70,452,1161,1,Partner,1,1.6507,-0.8358,2.0433
2521,Postgraduate,35178.0,10,1,1,1,2,7,0,1,55,535,59,1,Partner,0,-1.5487,-0.3457,1.3829
9592,Graduate,22010.0,51,2,2,0,3,8,0,0,43,364,33,1,Partner,0,-2.5082,-0.7877,-1.4302
10151,Graduate,62204.0,38,1,4,5,12,3,0,0,66,655,946,2,Alone,3,1.5914,1.6357,-0.5098
7381,Graduate,75693.0,10,1,11,4,6,4,0,1,58,570,1442,0,Alone,3,2.9833,2.4053,-0.369
4099,Graduate,30675.0,14,1,1,0,3,8,0,0,54,594,62,1,Partner,0,-2.2354,-0.6911,-1.1288
9560,Graduate,83003.0,18,1,7,6,8,3,0,1,61,483,1674,0,Partner,1,3.4699,-0.5482,-0.9636
10172,Graduate,68655.0,95,1,4,5,11,3,0,0,38,688,1538,0,Alone,3,2.5695,1.8276,-1.7797
11191,Graduate,41411.0,11,1,2,1,4,6,0,0,40,204,139,0,Alone,2,-1.0673,2.0889,-2.0534
9707,Postgraduate,55212.0,65,3,4,2,11,8,0,0,57,583,1182,1,Partner,1,0.6192,-1.2843,1.7495
6245,Postgraduate,59292.0,71,2,3,5,8,3,0,0,76,381,507,1,Partner,1,1.0117,-1.3857,1.1923
8234,Undergraduate,27190.0,13,1,1,0,2,8,0,1,53,318,18,1,Partner,0,-2.4381,-0.3442,-0.1786
1411,Graduate,82623.0,58,1,2,9,4,1,0,0,74,231,940,0,Alone,3,2.4631,1.7705,-1.7704
8553,Graduate,44300.0,65,2,1,0,3,6,0,0,61,371,42,2,Partner,0,-2.0992,-0.9955,-1.0191
1826,Graduate,84835.0,0,1,4,4,6,1,0,1,56,13,1190,0,Alone,3,2.5907,2.3773,-1.5897
8842,Graduate,30372.0,33,3,2,0,3,7,0,0,55,551,44,2,Alone,2,-2.3761,1.9663,-0.3999
11030,Postgraduate,33181.0,90,1,1,0,2,6,0,0,50,177,16,1,Partner,0,-2.1006,-1.0974,0.2254
2579,Graduate,71113.0,95,4,6,7,9,4,0,0,69,194,835,1,Partner,1,1.8164,-1.3142,-0.6188
175,Graduate,71952.0,93,2,8,4,8,4,0,0,40,535,1443,1,Partner,1,1.8435,-1.0609,-1.0451
9185,Postgraduate,69759.0,38,3,4,6,5,3,0,1,60,244,1029,0,Alone,3,2.1338,2.1336,1.2472
11056,Graduate,72099.0,18,1,3,4,10,1,0,0,52,610,1188,0,Partner,1,2.3028,-1.0327,-1.8888
9365,Postgraduate,60000.0,57,5,11,3,5,6,0,0,50,554,1277,1,Alone,3,1.1586,1.5505,2.4068
6201,Graduate,38643.0,45,2,2,0,3,7,1,0,48,212,49,2,Alone,2,-2.4854,1.9906,-1.3731
2061,Graduate,50737.0,61,1,2,0,4,6,0,0,71,414,99,1,Partner,0,-1.2061,-0.9247,-1.1014
6184,Postgraduate,68462.0,6,1,3,3,8,1,0,0,57,564,1670,0,Partner,1,2.341,-1.1653,0.474
6142,Postgraduate,65073.0,65,1,5,3,5,2,1,0,83,313,900,0,Partner,1,1.3824,-1.2751,0.4123
4107,Postgraduate,46681.0,52,2,4,6,4,5,0,0,78,264,425,2,Partner,0,-0.1709,-1.3395,1.6961
7274,Graduate,78618.0,87,1,4,7,10,2,0,0,69,639,2153,0,Partner,1,3.6907,-1.1789,-1.4443
9336,Postgraduate,62187.0,38,3,6,2,10,4,0,0,57,99,636,1,Alone,3,0.9828,1.4507,1.3404
2958,Graduate,28442.0,53,3,2,1,4,4,0,0,48,125,57,2,Partner,0,-1.9605,-0.9904,-1.2724
933,Postgraduate,37717.0,31,1,1,0,2,9,0,0,48,583,25,1,Partner,0,-2.3378,-0.8367,1.0673
5837,Graduate,51479.0,67,7,6,3,6,7,0,0,59,548,494,2,Partner,0,-0.6469,-1.1781,0.5848
10704,Graduate,54803.0,65,2,6,2,9,4,0,0,57,677,693,1,Alone,2,0.8161,1.7676,-0.681
5125,Graduate,79530.0,64,1,4,10,11,2,0,0,66,408,1348,0,Partner,1,3.5789,-1.1945,-1.6285
4432,Graduate,31615.0,82,2,2,0,3,7,0,0,50,470,51,1,Alone,2,-1.9878,2.0415,-1.108
5955,Graduate,72025.0,27,1,4,3,8,3,0,0,64,589,1932,0,Partner,1,2.4186,-1.0065,-1.3872
2928,Postgraduate,52614.0,63,2,2,4,8,8,0,0,51,575,990,1,Alone,2,0.2475,1.7493,1.5001
5680,Undergraduate,35684.0,66,1,1,0,3,6,0,0,42,68,30,1,Partner,0,-2.3595,-0.9962,-1.209
10313,Graduate,48178.0,69,6,5,1,4,8,0,0,51,609,254,2,Partner,0,-1.6649,-1.066,0.2045
2557,Postgraduate,29548.0,52,1,1,1,2,4,0,0,56,304,29,1,Alone,2,-1.5753,1.8422,0.6406
1245,Graduate,63810.0,45,4,4,3,12,8,0,0,60,595,1371,1,Alone,2,1.2074,1.7852,0.1235
1519,Postgraduate,38578.0,2,3,3,0,3,8,0,1,54,372,73,2,Alone,2,-1.8175,2.3706,2.3868
10703,Postgraduate,46098.0,86,4,3,2,2,8,0,0,51,680,120,2,Alone,2,-1.8408,1.6991,2.0687
1726,Graduate,22585.0,23,1,1,1,2,9,0,1,56,468,81,0,Alone,2,-1.6754,2.8089,-0.8865
4459,Graduate,30279.0,13,1,1,0,3,8,0,0,37,546,37,1,Alone,2,-2.3191,2.2335,-1.3217
1729,Postgraduate,66426.0,14,2,3,5,10,6,0,0,65,270,1377,1,Partner,1,1.5262,-1.2807,1.398
1517,Graduate,30822.0,92,1,1,0,3,7,0,0,57,380,51,1,Alone,2,-2.0216,2.043,-1.2918
2098,Postgraduate,33581.0,38,1,1,0,2,8,0,0,57,537,17,2,Partner,0,-2.5999,-0.9729,1.4027
9543,Graduate,19986.0,74,1,0,0,3,7,0,0,41,227,22,1,Partner,0,-2.625,-0.7958,-2.0581
6878,Graduate,27421.0,14,3,4,1,6,7,0,0,72,564,324,0,Alone,2,-0.6538,1.9919,-0.4377
3310,Undergraduate,35688.0,94,7,4,1,4,8,0,0,53,676,211,3,Partner,0,-2.6927,-1.2397,1.6774
2724,Postgraduate,36143.0,33,1,0,1,2,3,0,0,45,91,19,1,Alone,2,-1.5413,1.8494,0.1237
948,Graduate,10245.0,32,3,1,2,2,5,0,0,55,410,41,1,Alone,2,-2.0875,2.0923,-1.0126
6720,Postgraduate,43795.0,11,3,7,3,4,7,0,1,58,256,492,1,Partner,0,-0.0504,-0.6216,2.0151
6202,Graduate,63381.0,78,4,4,5,13,2,0,0,66,632,1005,1,Partner,1,2.0895,-1.2832,-0.5687
2066,Graduate,38823.0,56,1,2,1,3,6,0,0,77,668,114,1,Partner,0,-1.3159,-0.8628,-0.7856
9799,Postgraduate,83664.0,57,3,2,2,12,5,0,0,58,417,1173,2,Alone,3,1.211,1.3913,1.748
8318,Graduate,90300.0,7,0,5,6,8,1,0,0,47,177,1738,0,Partner,1,3.2488,-1.0775,-2.3429
5642,Postgraduate,62499.0,0,2,3,1,6,4,0,0,47,202,222,1,Partner,0,-0.3326,-1.1506,0.6996
2669,Graduate,74293.0,66,1,5,4,6,2,0,0,33,56,1127,0,Alone,3,1.7529,1.8782,-2.3566
455,Postgraduate,51012.0,86,1,4,1,4,6,0,0,80,437,209,0,Partner,0,-0.2479,-1.1271,1.1262
7683,Postgraduate,70777.0,80,3,5,3,12,3,0,0,58,124,787,1,Partner,1,1.5993,-1.5077,1.0223
3428,Postgraduate,68682.0,56,1,4,9,10,2,0,0,35,266,1598,0,Partner,1,3.0934,-1.2267,-0.0704
7414,Graduate,43824.0,18,4,3,1,4,8,0,0,55,652,186,2,Partner,0,-1.887,-0.9213,-0.0621
6354,Graduate,15345.0,51,2,1,1,2,8,0,1,42,667,47,1,Partner,0,-2.2982,-0.1174,-0.8598
798,Graduate,23442.0,71,1,1,0,3,7,0,0,39,552,27,1,Alone,2,-2.3056,2.1909,-1.4343
8213,Undergraduate,14515.0,71,4,2,2,3,7,0,1,46,597,96,1,Partner,0,-2.1176,-0.4259,0.3617
2488,Undergraduate,31395.0,80,4,2,1,3,6,0,0,70,463,64,2,Alone,2,-2.2585,1.6916,0.7983
9999,Graduate,75276.0,2,1,9,4,9,5,0,0,61,640,1040,0,Partner,1,2.2702,-1.0291,-0.8509
7617,Graduate,42373.0,83,5,2,1,5,5,0,0,52,318,163,2,Alone,2,-1.536,1.7504,-0.5068
615,Graduate,30507.0,29,1,5,1,4,7,0,0,66,475,343,0,Partner,0,-0.7886,-0.7685,-1.0657
2552,Postgraduate,55521.0,11,9,6,3,6,7,0,1,71,250,446,3,Alone,2,-0.4613,1.9014,4.2048
194,Graduate,48006.0,55,1,1,0,3,6,0,0,61,20,41,2,Partner,0,-2.0404,-0.9705,-1.3596
3645,Postgraduate,27213.0,19,3,2,0,4,8,0,1,54,668,70,1,Alone,2,-1.6108,2.4739,2.1863
8890,Postgraduate,65808.0,1,3,5,1,5,6,0,0,55,30,272,2,Alone,2,-0.7016,1.5517,1.6513
5049,Postgraduate,30351.0,19,1,3,0,2,9,0,0,52,388,46,1,Partner,0,-2.2823,-0.9161,1.0937
9973,Graduate,50437.0,28,3,7,1,8,7,0,0,63,620,490,2,Partner,0,-0.4463,-1.1095,0.1253
7301,Undergraduate,23616.0,76,2,3,0,3,8,0,1,44,589,79,1,Alone,2,-2.1191,2.4928,0.2982
10882,Graduate,53858.0,50,4,4,3,6,4,0,0,50,597,915,1,Partner,0,0.328,-1.0497,-0.8664
7030,Postgraduate,66465.0,1,3,11,9,12,6,0,0,71,456,1485,1,Partner,1,3.2245,-1.4642,2.4512
7422,Graduate,46923.0,90,3,5,1,7,7,0,0,39,676,369,1,Alone,2,-0.6386,1.9315,-0.6991
3523,Graduate,75072.0,83,2,5,4,8,3,0,0,64,522,1073,1,Partner,1,1.6609,-1.1608,-0.9597
7106,Postgraduate,75865.0,73,1,3,5,10,1,0,0,83,90,1242,0,Partner,1,2.8092,-1.4927,0.4345
6504,Undergraduate,19789.0,24,3,2,1,3,5,0,0,51,221,78,1,Partner,0,-2.239,-1.0151,-0.4846
5067,Graduate,80134.0,11,1,2,7,11,5,0,0,32,135,1378,0,Partner,1,2.2607,-0.9677,-2.2758
4216,Graduate,91065.0,33,1,7,9,9,3,0,1,45,492,1474,0,Alone,3,3.9882,2.3618,-1.029
8581,Postgraduate,49505.0,4,9,10,2,8,8,0,0,55,481,751,2,Partner,0,-0.1841,-1.4247,3.5874
5929,Postgraduate,37401.0,14,2,2,0,3,7,0,0,53,54,48,1,Partner,0,-1.9372,-1.0576,0.7758
3129,Graduate,30096.0,30,1,2,0,3,6,0,0,43,38,45,1,Partner,0,-2.0784,-0.7994,-1.9294
6528,Postgraduate,18492.0,75,1,1,0,2,8,0,0,44,24,10,1,Partner,0,-2.7429,-0.9935,0.2495
1361,Postgraduate,82584.0,26,1,3,4,8,1,0,1,52,390,1435,0,Partner,1,2.8826,-0.6407,0.64
6932,Postgraduate,93027.0,77,0,7,10,5,2,0,0,85,442,2119,0,Partner,1,4.3082,-1.4286,0.9019
7284,Graduate,48686.0,8,1,1,0,2,8,0,0,73,207,20,3,Partner,0,-2.6799,-1.0099,-0.4975
1340,Graduate,92910.0,42,1,6,7,13,1,0,0,40,66,1795,0,Partner,1,4.0565,-1.1844,-2.1853
8746,Graduate,75433.0,28,2,2,5,10,6,0,0,37,85,1188,1,Partner,0,1.1131,-1.0791,-1.7346
5987,Undergraduate,10404.0,52,2,1,0,4,5,0,0,37,56,43,1,Partner,0,-2.688,-0.9738,-1.1826
3767,Graduate,61314.0,1,2,5,5,12,3,0,0,58,430,1008,1,Partner,1,1.8677,-1.1162,-0.9212
3725,Postgraduate,84865.0,1,1,2,4,9,4,0,1,65,416,1688,0,Alone,3,2.9285,2.215,1.3104
4324,Graduate,42387.0,42,5,8,1,7,8,0,0,37,608,684,1,Partner,0,-0.5199,-0.9222,-0.1312
238,Undergraduate,67309.0,76,15,9,6,9,7,0,0,59,522,1082,2,Partner,0,0.6257,-1.6233,3.2951
6694,Graduate,75236.0,27,1,8,3,13,4,0,0,62,216,1068,1,Partner,1,2.2132,-1.2487,-0.9585
498,Graduate,30015.0,28,2,1,0,4,5,0,0,56,147,57,1,Alone,2,-1.7296,2.0097,-1.3386
9347,Postgraduate,50943.0,49,1,1,0,3,5,0,0,70,373,46,1,Partner,0,-1.2661,-1.1521,0.8146
9699,Graduate,67272.0,12,3,6,2,12,5,0,0,60,190,733,1,Alone,3,1.2126,1.6441,-0.5845
10664,Postgraduate,51529.0,14,2,9,1,5,8,0,0,77,295,467,1,Alone,2,-0.0891,1.5863,2.2169
5455,Postgraduate,32011.0,89,3,2,1,4,7,0,0,55,311,122,1,Partner,0,-1.7069,-1.1304,1.0874
456,Undergraduate,7500.0,96,2,2,0,3,8,0,0,40,507,36,1,Partner,0,-3.0618,-0.8484,-0.4282
5012,Graduate,28691.0,56,1,1,0,3,8,0,0,37,360,34,1,Partner,0,-2.4798,-0.7127,-1.7494
7495,Postgraduate,56223.0,72,2,2,1,5,4,0,0,78,191,156,1,Partner,0,-0.4708,-1.3297,1.0023
5029,Graduate,18100.0,14,1,0,0,3,5,0,0,80,327,14,0,Partner,0,-1.6785,-0.7981,-1.5521
10642,Graduate,30279.0,13,1,1,0,3,8,0,0,37,546,37,1,Alone,2,-2.3287,2.1862,-1.4114
2106,Undergraduate,20130.0,99,1,1,0,3,8,0,0,52,104,34,0,Partner,0,-2.4748,-0.9116,-1.1585
10364,Graduate,23295.0,72,1,1,0,2,8,0,0,67,351,20,0,Alone,2,-2.0113,2.064,-1.4747
5954,Postgraduate,42618.0,92,2,5,0,4,8,0,0,54,263,192,1,Alone,2,-1.3114,1.7137,1.3304
1137,Graduate,81246.0,87,1,4,5,7,1,0,0,62,182,1379,0,Alone,3,2.6384,1.7288,-1.863
2541,Graduate,24027.0,7,2,2,0,3,8,0,0,50,385,48,1,Partner,0,-2.3838,-0.7159,-1.0872
1142,Postgraduate,55707.0,91,2,3,2,9,3,0,0,73,189,428,1,Partner,1,0.5245,-1.3838,1.028
2276,Graduate,57959.0,71,5,4,7,11,3,0,0,71,423,868,1,Alone,3,1.8602,1.5856,-0.184
2807,Graduate,56796.0,24,3,8,9,7,7,0,0,57,498,1001,1,Partner,1,1.4796,-1.0398,-0.2514
6471,Postgraduate,36230.0,17,1,2,0,4,5,0,0,55,255,59,1,Alone,2,-1.3882,1.8072,0.8024
6131,Undergraduate,70829.0,87,2,4,2,8,3,0,0,46,210,431,2,Partner,0,-0.1418,-1.3476,-0.476
6233,Graduate,65991.0,21,3,9,5,10,7,0,0,50,660,971,1,Partner,1,1.4923,-1.0597,-0.144
4148,Graduate,38988.0,90,7,5,1,6,8,0,0,54,678,348,3,Partner,0,-1.9103,-1.1492,0.9132
4947,Undergraduate,89572.0,44,1,7,7,9,4,0,1,60,652,2059,0,Alone,3,3.8539,2.1854,0.3648
3225,Postgraduate,42207.0,71,4,4,1,5,6,0,1,42,454,265,1,Partner,0,-0.7022,-0.5618,1.6918
7540,Graduate,50300.0,52,2,2,1,8,2,0,0,74,35,270,1,Partner,0,-0.03,-1.1999,-1.5221
